Recipe Type,Length
WesternEuropean,14
WesternEuropean,9
WesternEuropean,12
WesternEuropean,11
WesternEuropean,10
WesternEuropean,12
WesternEuropean,6
WesternEuropean,6
WesternEuropean,11
WesternEuropean,15
WesternEuropean,2
WesternEuropean,2
WesternEuropean,7
WesternEuropean,13
WesternEuropean,11
WesternEuropean,10
WesternEuropean,12
WesternEuropean,4
WesternEuropean,16
WesternEuropean,7
WesternEuropean,7
WesternEuropean,6
WesternEuropean,9
WesternEuropean,7
WesternEuropean,8
WesternEuropean,6
WesternEuropean,7
WesternEuropean,23
WesternEuropean,4
WesternEuropean,1
WesternEuropean,12
WesternEuropean,5
WesternEuropean,6
WesternEuropean,8
WesternEuropean,15
WesternEuropean,13
WesternEuropean,4
WesternEuropean,9
WesternEuropean,2
WesternEuropean,4
WesternEuropean,12
WesternEuropean,9
WesternEuropean,2
WesternEuropean,7
WesternEuropean,10
WesternEuropean,7
WesternEuropean,5
WesternEuropean,9
WesternEuropean,11
WesternEuropean,4
WesternEuropean,9
WesternEuropean,12
WesternEuropean,14
WesternEuropean,6
WesternEuropean,6
WesternEuropean,9
WesternEuropean,5
WesternEuropean,7
WesternEuropean,6
WesternEuropean,6
WesternEuropean,5
WesternEuropean,3
WesternEuropean,6
WesternEuropean,15
WesternEuropean,15
WesternEuropean,11
WesternEuropean,6
WesternEuropean,5
WesternEuropean,8
WesternEuropean,8
WesternEuropean,7
WesternEuropean,4
WesternEuropean,3
WesternEuropean,6
WesternEuropean,3
WesternEuropean,4
WesternEuropean,3
WesternEuropean,4
WesternEuropean,3
WesternEuropean,14
WesternEuropean,6
WesternEuropean,19
WesternEuropean,8
WesternEuropean,10
WesternEuropean,8
WesternEuropean,15
WesternEuropean,4
WesternEuropean,4
WesternEuropean,12
WesternEuropean,9
WesternEuropean,17
WesternEuropean,10
WesternEuropean,14
WesternEuropean,4
WesternEuropean,12
WesternEuropean,10
WesternEuropean,8
WesternEuropean,8
WesternEuropean,1
WesternEuropean,8
WesternEuropean,5
WesternEuropean,11
WesternEuropean,5
WesternEuropean,10
WesternEuropean,11
WesternEuropean,9
WesternEuropean,11
WesternEuropean,6
WesternEuropean,11
WesternEuropean,13
WesternEuropean,8
WesternEuropean,8
WesternEuropean,7
WesternEuropean,12
WesternEuropean,12
WesternEuropean,16
WesternEuropean,2
WesternEuropean,11
WesternEuropean,7
WesternEuropean,6
WesternEuropean,3
WesternEuropean,5
WesternEuropean,5
WesternEuropean,6
WesternEuropean,4
WesternEuropean,4
WesternEuropean,7
WesternEuropean,7
WesternEuropean,2
WesternEuropean,5
WesternEuropean,10
WesternEuropean,10
WesternEuropean,6
WesternEuropean,9
WesternEuropean,1
WesternEuropean,12
WesternEuropean,10
WesternEuropean,5
WesternEuropean,1
WesternEuropean,11
WesternEuropean,8
WesternEuropean,9
WesternEuropean,13
WesternEuropean,6
WesternEuropean,6
WesternEuropean,10
WesternEuropean,12
WesternEuropean,9
WesternEuropean,8
WesternEuropean,8
WesternEuropean,8
WesternEuropean,5
WesternEuropean,6
WesternEuropean,5
WesternEuropean,7
WesternEuropean,15
WesternEuropean,3
WesternEuropean,8
WesternEuropean,15
WesternEuropean,9
WesternEuropean,7
WesternEuropean,18
WesternEuropean,9
WesternEuropean,3
WesternEuropean,5
WesternEuropean,7
WesternEuropean,9
WesternEuropean,4
WesternEuropean,4
WesternEuropean,13
WesternEuropean,11
WesternEuropean,6
WesternEuropean,17
WesternEuropean,4
WesternEuropean,11
WesternEuropean,7
WesternEuropean,4
WesternEuropean,8
WesternEuropean,11
WesternEuropean,6
WesternEuropean,3
WesternEuropean,9
WesternEuropean,3
WesternEuropean,10
WesternEuropean,11
WesternEuropean,7
WesternEuropean,11
WesternEuropean,8
WesternEuropean,7
WesternEuropean,9
WesternEuropean,5
WesternEuropean,4
WesternEuropean,11
WesternEuropean,12
WesternEuropean,6
WesternEuropean,3
WesternEuropean,5
WesternEuropean,8
WesternEuropean,11
WesternEuropean,6
WesternEuropean,8
WesternEuropean,5
WesternEuropean,7
WesternEuropean,7
WesternEuropean,7
WesternEuropean,13
WesternEuropean,12
WesternEuropean,6
WesternEuropean,8
WesternEuropean,7
WesternEuropean,6
WesternEuropean,10
WesternEuropean,2
WesternEuropean,10
WesternEuropean,12
WesternEuropean,5
WesternEuropean,7
WesternEuropean,6
WesternEuropean,12
WesternEuropean,11
WesternEuropean,11
WesternEuropean,10
WesternEuropean,13
WesternEuropean,8
WesternEuropean,10
WesternEuropean,10
WesternEuropean,8
WesternEuropean,7
WesternEuropean,8
WesternEuropean,4
WesternEuropean,5
WesternEuropean,9
WesternEuropean,7
WesternEuropean,6
WesternEuropean,9
WesternEuropean,9
WesternEuropean,5
WesternEuropean,11
WesternEuropean,8
WesternEuropean,9
WesternEuropean,15
WesternEuropean,5
WesternEuropean,11
WesternEuropean,5
WesternEuropean,16
WesternEuropean,9
WesternEuropean,9
WesternEuropean,12
WesternEuropean,8
WesternEuropean,2
WesternEuropean,5
WesternEuropean,4
WesternEuropean,12
WesternEuropean,7
WesternEuropean,12
WesternEuropean,5
WesternEuropean,12
WesternEuropean,7
WesternEuropean,5
WesternEuropean,8
WesternEuropean,8
WesternEuropean,8
WesternEuropean,9
WesternEuropean,6
WesternEuropean,9
WesternEuropean,9
WesternEuropean,4
WesternEuropean,11
WesternEuropean,11
WesternEuropean,7
WesternEuropean,4
WesternEuropean,8
WesternEuropean,3
WesternEuropean,3
WesternEuropean,8
WesternEuropean,7
WesternEuropean,3
WesternEuropean,5
WesternEuropean,10
WesternEuropean,9
WesternEuropean,11
WesternEuropean,10
WesternEuropean,5
WesternEuropean,12
WesternEuropean,10
WesternEuropean,9
WesternEuropean,10
WesternEuropean,7
WesternEuropean,6
WesternEuropean,8
WesternEuropean,10
WesternEuropean,5
WesternEuropean,11
WesternEuropean,3
WesternEuropean,5
WesternEuropean,3
WesternEuropean,13
WesternEuropean,15
WesternEuropean,8
WesternEuropean,10
WesternEuropean,5
WesternEuropean,11
WesternEuropean,8
WesternEuropean,6
WesternEuropean,5
WesternEuropean,11
WesternEuropean,13
WesternEuropean,11
WesternEuropean,9
WesternEuropean,9
WesternEuropean,14
WesternEuropean,13
WesternEuropean,3
WesternEuropean,3
WesternEuropean,9
WesternEuropean,7
WesternEuropean,14
WesternEuropean,6
WesternEuropean,5
WesternEuropean,4
WesternEuropean,5
WesternEuropean,8
WesternEuropean,10
WesternEuropean,9
WesternEuropean,10
WesternEuropean,9
WesternEuropean,3
WesternEuropean,5
WesternEuropean,4
WesternEuropean,5
WesternEuropean,4
WesternEuropean,10
WesternEuropean,19
WesternEuropean,4
WesternEuropean,6
WesternEuropean,8
WesternEuropean,9
WesternEuropean,6
WesternEuropean,3
WesternEuropean,6
WesternEuropean,7
WesternEuropean,5
WesternEuropean,8
WesternEuropean,15
WesternEuropean,7
WesternEuropean,11
WesternEuropean,4
WesternEuropean,7
WesternEuropean,8
WesternEuropean,6
WesternEuropean,6
WesternEuropean,6
WesternEuropean,12
WesternEuropean,8
WesternEuropean,5
WesternEuropean,3
WesternEuropean,2
WesternEuropean,7
WesternEuropean,7
WesternEuropean,5
WesternEuropean,15
WesternEuropean,9
WesternEuropean,7
WesternEuropean,14
WesternEuropean,2
WesternEuropean,3
WesternEuropean,18
WesternEuropean,18
WesternEuropean,7
WesternEuropean,11
WesternEuropean,5
WesternEuropean,14
WesternEuropean,4
WesternEuropean,9
WesternEuropean,10
WesternEuropean,9
WesternEuropean,8
WesternEuropean,9
WesternEuropean,11
WesternEuropean,8
WesternEuropean,8
WesternEuropean,11
WesternEuropean,11
WesternEuropean,9
WesternEuropean,4
WesternEuropean,7
WesternEuropean,5
WesternEuropean,9
WesternEuropean,9
WesternEuropean,10
WesternEuropean,6
WesternEuropean,10
WesternEuropean,7
WesternEuropean,8
WesternEuropean,8
WesternEuropean,7
WesternEuropean,5
WesternEuropean,8
WesternEuropean,8
WesternEuropean,10
WesternEuropean,16
WesternEuropean,10
WesternEuropean,16
WesternEuropean,6
WesternEuropean,10
WesternEuropean,2
WesternEuropean,9
WesternEuropean,10
WesternEuropean,6
WesternEuropean,13
WesternEuropean,9
WesternEuropean,8
WesternEuropean,9
WesternEuropean,9
WesternEuropean,6
WesternEuropean,3
WesternEuropean,9
WesternEuropean,13
WesternEuropean,8
WesternEuropean,6
WesternEuropean,7
WesternEuropean,2
WesternEuropean,19
WesternEuropean,11
WesternEuropean,17
WesternEuropean,8
WesternEuropean,8
WesternEuropean,11
WesternEuropean,9
WesternEuropean,10
WesternEuropean,7
WesternEuropean,7
WesternEuropean,6
WesternEuropean,15
WesternEuropean,3
WesternEuropean,11
WesternEuropean,7
WesternEuropean,3
WesternEuropean,6
WesternEuropean,8
WesternEuropean,11
WesternEuropean,12
WesternEuropean,15
WesternEuropean,4
WesternEuropean,10
WesternEuropean,4
WesternEuropean,7
WesternEuropean,18
WesternEuropean,8
WesternEuropean,10
WesternEuropean,9
WesternEuropean,8
WesternEuropean,12
WesternEuropean,17
WesternEuropean,6
WesternEuropean,5
WesternEuropean,10
WesternEuropean,10
WesternEuropean,7
WesternEuropean,4
WesternEuropean,7
WesternEuropean,5
WesternEuropean,5
WesternEuropean,7
WesternEuropean,15
WesternEuropean,10
WesternEuropean,10
WesternEuropean,11
WesternEuropean,12
WesternEuropean,8
WesternEuropean,4
WesternEuropean,6
WesternEuropean,6
WesternEuropean,7
WesternEuropean,14
WesternEuropean,7
WesternEuropean,5
WesternEuropean,7
WesternEuropean,17
WesternEuropean,5
WesternEuropean,5
WesternEuropean,6
WesternEuropean,7
WesternEuropean,6
WesternEuropean,4
WesternEuropean,10
WesternEuropean,2
WesternEuropean,9
WesternEuropean,7
WesternEuropean,15
WesternEuropean,3
WesternEuropean,9
WesternEuropean,6
WesternEuropean,12
WesternEuropean,7
WesternEuropean,9
WesternEuropean,5
WesternEuropean,6
WesternEuropean,7
WesternEuropean,7
WesternEuropean,8
WesternEuropean,10
WesternEuropean,11
WesternEuropean,7
WesternEuropean,8
WesternEuropean,4
WesternEuropean,10
WesternEuropean,8
WesternEuropean,8
WesternEuropean,7
WesternEuropean,8
WesternEuropean,6
WesternEuropean,9
WesternEuropean,6
WesternEuropean,8
WesternEuropean,11
WesternEuropean,6
WesternEuropean,7
WesternEuropean,6
WesternEuropean,10
WesternEuropean,15
WesternEuropean,6
WesternEuropean,11
WesternEuropean,13
WesternEuropean,6
WesternEuropean,5
WesternEuropean,11
WesternEuropean,8
WesternEuropean,13
WesternEuropean,6
WesternEuropean,5
WesternEuropean,7
WesternEuropean,7
WesternEuropean,5
WesternEuropean,9
WesternEuropean,9
WesternEuropean,7
WesternEuropean,8
WesternEuropean,4
WesternEuropean,11
WesternEuropean,9
WesternEuropean,7
WesternEuropean,5
WesternEuropean,5
WesternEuropean,7
WesternEuropean,8
WesternEuropean,8
WesternEuropean,8
WesternEuropean,6
WesternEuropean,3
WesternEuropean,2
WesternEuropean,12
WesternEuropean,7
WesternEuropean,15
WesternEuropean,6
WesternEuropean,12
WesternEuropean,17
WesternEuropean,5
WesternEuropean,8
WesternEuropean,10
WesternEuropean,9
WesternEuropean,14
WesternEuropean,10
WesternEuropean,4
WesternEuropean,6
WesternEuropean,8
WesternEuropean,9
WesternEuropean,8
WesternEuropean,3
WesternEuropean,5
WesternEuropean,13
WesternEuropean,6
WesternEuropean,6
WesternEuropean,6
WesternEuropean,8
WesternEuropean,6
WesternEuropean,8
WesternEuropean,8
WesternEuropean,5
WesternEuropean,7
WesternEuropean,4
WesternEuropean,11
WesternEuropean,8
WesternEuropean,6
WesternEuropean,5
WesternEuropean,8
WesternEuropean,6
WesternEuropean,4
WesternEuropean,10
WesternEuropean,3
WesternEuropean,7
WesternEuropean,11
WesternEuropean,5
WesternEuropean,7
WesternEuropean,10
WesternEuropean,7
WesternEuropean,6
WesternEuropean,17
WesternEuropean,10
WesternEuropean,12
WesternEuropean,12
WesternEuropean,5
WesternEuropean,13
WesternEuropean,12
WesternEuropean,11
WesternEuropean,8
WesternEuropean,11
WesternEuropean,12
WesternEuropean,10
WesternEuropean,15
WesternEuropean,10
WesternEuropean,6
WesternEuropean,6
WesternEuropean,8
WesternEuropean,7
WesternEuropean,9
WesternEuropean,8
WesternEuropean,15
WesternEuropean,11
WesternEuropean,9
WesternEuropean,8
WesternEuropean,8
WesternEuropean,12
WesternEuropean,9
WesternEuropean,8
WesternEuropean,8
WesternEuropean,17
WesternEuropean,12
WesternEuropean,6
WesternEuropean,6
WesternEuropean,12
WesternEuropean,10
WesternEuropean,6
WesternEuropean,9
WesternEuropean,11
WesternEuropean,6
WesternEuropean,7
WesternEuropean,4
WesternEuropean,11
WesternEuropean,7
WesternEuropean,11
WesternEuropean,6
WesternEuropean,8
WesternEuropean,10
WesternEuropean,7
WesternEuropean,15
WesternEuropean,20
WesternEuropean,4
WesternEuropean,5
WesternEuropean,14
WesternEuropean,13
WesternEuropean,6
WesternEuropean,13
WesternEuropean,5
WesternEuropean,5
WesternEuropean,4
WesternEuropean,8
WesternEuropean,13
WesternEuropean,9
WesternEuropean,11
WesternEuropean,9
WesternEuropean,2
WesternEuropean,6
WesternEuropean,6
WesternEuropean,5
WesternEuropean,9
WesternEuropean,14
WesternEuropean,6
WesternEuropean,4
WesternEuropean,7
WesternEuropean,7
WesternEuropean,11
WesternEuropean,7
WesternEuropean,10
WesternEuropean,7
WesternEuropean,3
WesternEuropean,7
WesternEuropean,6
WesternEuropean,6
WesternEuropean,7
WesternEuropean,2
WesternEuropean,9
WesternEuropean,7
WesternEuropean,5
WesternEuropean,8
WesternEuropean,7
WesternEuropean,7
WesternEuropean,6
WesternEuropean,12
WesternEuropean,6
WesternEuropean,5
WesternEuropean,4
WesternEuropean,7
WesternEuropean,5
WesternEuropean,7
WesternEuropean,5
WesternEuropean,13
WesternEuropean,5
WesternEuropean,14
WesternEuropean,6
WesternEuropean,6
WesternEuropean,6
WesternEuropean,4
WesternEuropean,4
WesternEuropean,17
WesternEuropean,12
WesternEuropean,6
WesternEuropean,16
WesternEuropean,10
WesternEuropean,7
WesternEuropean,8
WesternEuropean,7
WesternEuropean,9
WesternEuropean,8
WesternEuropean,13
WesternEuropean,6
WesternEuropean,5
WesternEuropean,10
WesternEuropean,6
WesternEuropean,5
WesternEuropean,7
WesternEuropean,5
WesternEuropean,14
WesternEuropean,9
WesternEuropean,10
WesternEuropean,12
WesternEuropean,11
WesternEuropean,9
WesternEuropean,5
WesternEuropean,4
WesternEuropean,8
WesternEuropean,9
WesternEuropean,6
WesternEuropean,9
WesternEuropean,10
WesternEuropean,10
WesternEuropean,8
WesternEuropean,18
WesternEuropean,12
WesternEuropean,11
WesternEuropean,9
WesternEuropean,4
WesternEuropean,5
WesternEuropean,14
WesternEuropean,9
WesternEuropean,19
WesternEuropean,7
WesternEuropean,4
WesternEuropean,8
WesternEuropean,8
WesternEuropean,3
WesternEuropean,5
WesternEuropean,13
WesternEuropean,10
WesternEuropean,8
WesternEuropean,7
WesternEuropean,7
WesternEuropean,4
WesternEuropean,7
WesternEuropean,8
WesternEuropean,14
WesternEuropean,9
WesternEuropean,5
WesternEuropean,13
WesternEuropean,7
WesternEuropean,6
WesternEuropean,5
WesternEuropean,3
WesternEuropean,8
WesternEuropean,5
WesternEuropean,16
WesternEuropean,6
WesternEuropean,7
WesternEuropean,12
WesternEuropean,13
WesternEuropean,9
WesternEuropean,8
WesternEuropean,11
WesternEuropean,8
WesternEuropean,14
WesternEuropean,7
WesternEuropean,8
WesternEuropean,11
WesternEuropean,10
WesternEuropean,6
WesternEuropean,7
WesternEuropean,2
WesternEuropean,10
WesternEuropean,6
WesternEuropean,8
WesternEuropean,13
WesternEuropean,10
WesternEuropean,12
WesternEuropean,6
WesternEuropean,7
WesternEuropean,9
WesternEuropean,12
WesternEuropean,6
WesternEuropean,10
WesternEuropean,19
WesternEuropean,7
WesternEuropean,12
WesternEuropean,6
WesternEuropean,17
WesternEuropean,6
WesternEuropean,10
WesternEuropean,10
WesternEuropean,9
WesternEuropean,11
WesternEuropean,8
WesternEuropean,3
WesternEuropean,9
WesternEuropean,4
WesternEuropean,21
WesternEuropean,7
WesternEuropean,4
WesternEuropean,5
WesternEuropean,8
WesternEuropean,6
WesternEuropean,5
WesternEuropean,7
WesternEuropean,5
WesternEuropean,5
WesternEuropean,18
WesternEuropean,2
WesternEuropean,8
WesternEuropean,2
WesternEuropean,5
WesternEuropean,17
WesternEuropean,6
WesternEuropean,12
WesternEuropean,10
WesternEuropean,15
WesternEuropean,13
WesternEuropean,5
WesternEuropean,7
WesternEuropean,9
WesternEuropean,1
WesternEuropean,11
WesternEuropean,6
WesternEuropean,5
WesternEuropean,6
WesternEuropean,9
WesternEuropean,5
WesternEuropean,8
WesternEuropean,5
WesternEuropean,10
WesternEuropean,6
WesternEuropean,6
WesternEuropean,5
WesternEuropean,3
WesternEuropean,5
WesternEuropean,3
WesternEuropean,4
WesternEuropean,6
WesternEuropean,5
WesternEuropean,7
WesternEuropean,8
WesternEuropean,7
WesternEuropean,8
WesternEuropean,4
WesternEuropean,9
WesternEuropean,9
WesternEuropean,6
WesternEuropean,11
WesternEuropean,6
WesternEuropean,6
WesternEuropean,12
WesternEuropean,7
WesternEuropean,8
WesternEuropean,4
WesternEuropean,7
WesternEuropean,9
WesternEuropean,6
WesternEuropean,7
WesternEuropean,8
WesternEuropean,10
WesternEuropean,4
WesternEuropean,10
WesternEuropean,10
WesternEuropean,4
WesternEuropean,7
WesternEuropean,7
WesternEuropean,5
WesternEuropean,6
WesternEuropean,4
WesternEuropean,5
WesternEuropean,8
WesternEuropean,3
WesternEuropean,4
WesternEuropean,4
WesternEuropean,11
WesternEuropean,5
WesternEuropean,4
WesternEuropean,20
WesternEuropean,9
WesternEuropean,3
WesternEuropean,11
WesternEuropean,8
WesternEuropean,8
WesternEuropean,14
WesternEuropean,6
WesternEuropean,5
WesternEuropean,14
WesternEuropean,8
WesternEuropean,4
WesternEuropean,9
WesternEuropean,5
WesternEuropean,8
WesternEuropean,1
WesternEuropean,6
WesternEuropean,6
WesternEuropean,3
WesternEuropean,11
WesternEuropean,11
WesternEuropean,6
WesternEuropean,8
WesternEuropean,9
WesternEuropean,6
WesternEuropean,15
WesternEuropean,15
WesternEuropean,11
WesternEuropean,7
WesternEuropean,5
WesternEuropean,4
WesternEuropean,5
WesternEuropean,9
WesternEuropean,4
WesternEuropean,6
WesternEuropean,12
WesternEuropean,11
WesternEuropean,21
WesternEuropean,8
WesternEuropean,4
WesternEuropean,5
WesternEuropean,8
WesternEuropean,3
WesternEuropean,7
WesternEuropean,4
WesternEuropean,9
WesternEuropean,5
WesternEuropean,11
WesternEuropean,4
WesternEuropean,12
WesternEuropean,5
WesternEuropean,6
WesternEuropean,10
WesternEuropean,13
WesternEuropean,10
WesternEuropean,9
WesternEuropean,3
WesternEuropean,6
WesternEuropean,6
WesternEuropean,7
WesternEuropean,4
WesternEuropean,12
WesternEuropean,7
WesternEuropean,10
WesternEuropean,7
WesternEuropean,8
WesternEuropean,3
WesternEuropean,11
WesternEuropean,7
WesternEuropean,8
WesternEuropean,12
WesternEuropean,4
WesternEuropean,8
WesternEuropean,5
WesternEuropean,5
WesternEuropean,8
WesternEuropean,4
WesternEuropean,7
WesternEuropean,12
WesternEuropean,3
WesternEuropean,18
WesternEuropean,7
WesternEuropean,9
WesternEuropean,10
WesternEuropean,4
WesternEuropean,13
WesternEuropean,9
WesternEuropean,11
WesternEuropean,4
WesternEuropean,22
WesternEuropean,3
WesternEuropean,12
WesternEuropean,5
WesternEuropean,6
WesternEuropean,16
WesternEuropean,10
WesternEuropean,8
WesternEuropean,8
WesternEuropean,4
WesternEuropean,5
WesternEuropean,13
WesternEuropean,3
WesternEuropean,7
WesternEuropean,4
WesternEuropean,5
WesternEuropean,3
WesternEuropean,11
WesternEuropean,4
WesternEuropean,9
WesternEuropean,10
WesternEuropean,9
WesternEuropean,6
WesternEuropean,3
WesternEuropean,8
WesternEuropean,11
WesternEuropean,10
WesternEuropean,10
WesternEuropean,15
WesternEuropean,8
WesternEuropean,13
WesternEuropean,9
WesternEuropean,9
WesternEuropean,12
WesternEuropean,11
WesternEuropean,5
WesternEuropean,5
WesternEuropean,4
WesternEuropean,6
WesternEuropean,5
WesternEuropean,8
WesternEuropean,10
WesternEuropean,4
WesternEuropean,9
WesternEuropean,3
WesternEuropean,7
WesternEuropean,10
WesternEuropean,5
WesternEuropean,15
WesternEuropean,10
WesternEuropean,7
WesternEuropean,8
WesternEuropean,9
WesternEuropean,9
WesternEuropean,9
WesternEuropean,9
WesternEuropean,16
WesternEuropean,4
WesternEuropean,14
WesternEuropean,2
WesternEuropean,5
WesternEuropean,9
WesternEuropean,9
WesternEuropean,3
WesternEuropean,9
WesternEuropean,5
WesternEuropean,6
WesternEuropean,7
WesternEuropean,7
WesternEuropean,8
WesternEuropean,11
WesternEuropean,5
WesternEuropean,10
WesternEuropean,7
WesternEuropean,5
WesternEuropean,17
WesternEuropean,5
WesternEuropean,10
WesternEuropean,7
WesternEuropean,3
WesternEuropean,2
WesternEuropean,5
WesternEuropean,10
WesternEuropean,9
WesternEuropean,7
WesternEuropean,15
WesternEuropean,7
WesternEuropean,4
WesternEuropean,5
WesternEuropean,10
WesternEuropean,11
WesternEuropean,10
WesternEuropean,5
WesternEuropean,6
WesternEuropean,1
WesternEuropean,13
WesternEuropean,7
WesternEuropean,10
WesternEuropean,6
WesternEuropean,5
WesternEuropean,4
WesternEuropean,12
WesternEuropean,9
WesternEuropean,12
WesternEuropean,9
